Encryption Time (μs),Decryption Time (μs),Message Size (B),Ciphertext Size (B),Overhead (B)
41,42,100,116,16
43,43,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
54,42,100,116,16
42,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,54,100,116,16
42,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
45,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
54,42,100,116,16
42,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
51,42,100,116,16
42,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
46,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
44,75,100,116,16
42,42,100,116,16
41,45,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,55,100,116,16
42,42,100,116,16
41,42,100,116,16
42,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
54,42,100,116,16
42,42,100,116,16
41,42,100,116,16
41,50,100,116,16
42,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,54,100,116,16
42,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
55,42,100,116,16
42,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
42,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,65,100,116,16
42,42,100,116,16
61,42,100,116,16
42,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
46,57,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
42,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,54,100,116,16
42,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
55,42,100,116,16
42,42,100,116,16
45,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
48,43,100,116,16
42,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,45,100,116,16
41,42,100,116,16
57,42,100,116,16
42,42,100,116,16
41,42,100,116,16
41,42,100,116,16
51,42,100,116,16
42,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,43,100,116,16
43,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,55,100,116,16
42,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
43,43,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
103,42,100,116,16
42,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,48,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,45,100,116,16
85,42,100,116,16
42,42,100,116,16
41,42,100,116,16
41,42,100,116,16
42,42,100,116,16
41,42,100,116,16
55,42,100,116,16
42,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,55,100,116,16
42,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
54,42,100,116,16
42,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,62,100,116,16
42,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
42,42,100,116,16
41,42,100,116,16
55,42,100,116,16
42,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,55,100,116,16
42,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,51,100,116,16
41,42,100,116,16
41,52,100,116,16
42,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
54,42,100,116,16
42,42,100,116,16
46,61,100,116,16
42,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,45,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
54,42,100,116,16
42,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
42,44,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
43,43,100,116,16
41,42,100,116,16
41,55,100,116,16
42,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
51,42,100,116,16
42,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
55,42,100,116,16
42,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
42,44,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
54,42,100,116,16
42,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
52,42,100,116,16
42,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,54,100,116,16
42,42,100,116,16
41,42,100,116,16
46,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
44,42,100,116,16
77,42,100,116,16
42,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,55,100,116,16
42,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
86,42,100,116,16
42,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,57,100,116,16
42,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,64,100,116,16
42,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,55,100,116,16
42,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
45,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,44,100,116,16
42,42,100,116,16
41,42,100,116,16
54,42,100,116,16
42,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
51,42,100,116,16
42,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,54,100,116,16
42,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,48,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,44,100,116,16
56,42,100,116,16
42,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,43,100,116,16
44,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
51,42,100,116,16
42,42,100,116,16
41,42,100,116,16
41,42,100,116,16
54,42,100,116,16
42,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
45,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,56,100,116,16
42,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
43,44,100,116,16
41,42,100,116,16
41,42,100,116,16
54,42,100,116,16
42,51,100,116,16
42,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
84,70,100,116,16
68,68,100,116,16
68,68,100,116,16
68,68,100,116,16
68,68,100,116,16
68,68,100,116,16
68,68,100,116,16
68,68,100,116,16
68,48,100,116,16
41,42,100,116,16
41,42,100,116,16
41,59,100,116,16
42,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
42,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
43,44,100,116,16
41,75,100,116,16
42,42,100,116,16
41,55,100,116,16
42,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,64,100,116,16
42,42,100,116,16
41,42,100,116,16
41,42,100,116,16
41,42,100,116,16
