Encryption Time (μs),Decryption Time (μs),Message Size (B),Ciphertext Size (B),Overhead (B)
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
25,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
94,15,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,9,10240,10256,16
9,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
9,8,10240,10256,16
9,9,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
9,9,10240,10256,16
9,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,9,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
25,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
9,9,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,9,10240,10256,16
8,9,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,16,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
46,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,22,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,9,10240,10256,16
8,9,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,18,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
9,9,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
12,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,25,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
8,8,10240,10256,16
