Encryption Time (μs),Decryption Time (μs),Message Size (B),Ciphertext Size (B),Overhead (B)
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
1,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
12,1,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,23,100,116,16
1,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
0,0,100,116,16
